,index,url,lecture_name,professor_name,rate,semester,text
521,125,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강으로 해서 동영상 감상하고 감상문 써내야 하는거 ㄹㄱㄴ ㅠㅠㅠㅠㅠㅠㅠ
522,126,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,신입생이지만 채플은 싸강입니다ㅠㅜㅠㅜㅠ 꼭꼭 들으세요 영어 채플이 오히려 소감문 꿀!!
523,127,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋은 말씀들을 많이 해주시고 평화롭던 수업이었다.
524,128,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 채플은 그저 빛이다. 틀어놓고 아침밥 먹다가 1분 정도 듣고 감상문 제출했다. 퀄도 들은 강의들 통틀어서 좋음. 솔직히 공중파 방송해도 무방할 정도의 퀄임
525,129,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,배속은 1.5배에 소감문 50단어 대충 쓰고 띵가띵가 놀면 된다. 열심히 듣는 흑우 없제?
526,130,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,영상퀄리티가 정말 좋습니다.. 전 비기독교인이라 감상문 쓰기 위해 1분정도만 듣고 나머지는 전혀 안 들었어요ㅋㅋ
527,131,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플싸강이 대면보다 좋은거 같아요틀어놓고 다른거 하다가 소감문 대충 쓰면 분량 채워져요
528,132,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,인상적이었던 강의 내용듣고 작성하면 패스합니다~
529,133,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플은 채플이죠 뭐.. 50자는 멍때리다가 걍 눈에 띄는 문구있으면 그거 하나 잡고 쓰면되니깐 거의 1분컷..?이고 노래도 듣기 좋고 기독교인이 아닌데도 거북하지않고 듣기 나쁘지않았음.
530,134,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,영어 소감문이 귀찮지만 노래가 너무 좋아요! 1.5배속으로 들으면 은근 금방 듣습니다
531,135,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,내가 들은 수업 중에 최고의 퀄리티였음 ㅋㅋㅋㅋ 1.5배속 듣고 짧게 글 쓰면 패스도 너무 좋음
532,136,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플 is 채플 온라인 채플 넘좋아 시간제한은 결국 마지막까지 도입되지 못했지만 그래서 더 좋았음ㅎ
533,137,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,앞으로도 싸강으로 하면 좋겠당. 채플 싸강 영원해라
534,138,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 너무 좋아요.. 연세대 최고의 퀄리티!노래도 듣기 좋았어요..
535,139,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,이번학기에 들어서 행복해요^^ 다음학기에도 잘부탁드려요!
536,140,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이여서 완전 편했어요bb 틀어놓기만 하면 출석이에요
537,141,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,틀어놓고 딱 칼바람 돌리고 100%된거 확인하고 기독교 찬양글만 잘 버무려주면 됨 싸강이어서 너모 행복햏슈
538,142,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플. 그렇지만 비대면 기준 노래 퀄리티나 영상 품질이 너무 좋아서 힐링이었습니다.
539,143,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강채플 좋았습니다. 퀄리티도 은근 높았고요.
540,144,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,소감문쓰는건 귀찮지만 휴강이 많아서 나름 꿀이었다
541,145,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강채플 최고~~ 그냥 앞으로도 사이버채플 했음 좋겠네요
542,146,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라 너무너무 편했음.가끔 노래듣는 것도 좋았음
543,147,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 온라인 방식이 제일 좋다는 걸 느끼게 해 준 학기였습니다.
544,148,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 2배속해서 듣고 감상평만 간단하게 적으면 끝인 수업이었어요. 너무 한게 없어서 강의평 적을 것도 딱히 없네요..
545,149,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무슨 말이 필요할까. 그냥 틀고 유툽 봐도 무관함.그냥 매주 올라와있는 거 듣고 강의평만 쓰면 되는거라 더 꿀강이였던 듯
546,150,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,매주 듣고 간단한 강의평만 쓰면 되어서 좋았다. 은근히 힐링되고 도움된 강의가 많았다.
547,151,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 앞으로도 쭉 싸강해주세요^^ 이번 학기 가장 만족스러운 제도였습니다.
548,152,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,생각보다 들을만 했다. 출결과제도 부담되지는 않았다.
549,153,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강에서 좋은건 채플밖에 없었음. 그냥 틀어놓고 30분 지나면 끝남+가끔 힐링되는 내용+아무말 써도 통과되는 보고서
550,154,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 개꿀. 여기에 비대면 강의 예산을 몰아썼나...
551,155,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 싸강은 진짜 개꿀임 ㅋㅋㅋㅋ 배속은 필수죠 ㅎ
552,156,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,음악 감상하기 좋음. 힐링되는 기분임. 과제는 무난무난함
553,157,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,배속 최대로 들어서 너무너무 좋았음 ㅎㅎ 2배 빨리 다가오는 예수님
554,158,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,싸강으로는 꿀이에요 소감문 작성하는 데 얼마 안 걸림
555,159,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인채플 정말 꿀이에요.. 송도에서 술마시고 다음날 꾸역꾸역 일어나서 채플가는거 힘들었는데 계속 싸강했으면ㅠㅠ
556,160,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이여서 진짜 힐링 채플이였다 앞으로 채플은 온라인으로만 하길!!!
557,161,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,가장 쉽게 패스할 수 있는 강의. 그냥 틀어놓고 끝부분만 들어도 되는 꿀강.
558,162,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,이번 학기의 힐링 강의였어요! 노래 듣고 말씀 들으면서 그냥 부담없이 수강했습니다. 기독교인이 아니어도 거부감 드는 내용 없었습니다. 온라인수업 방식도 상당히 합리적이었다고 생각합니다. 40분 강의에 10분 이내로 쓸 수 있는 감상문으로 진행되어 편했습니다!
559,163,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 노래 즐겁게 듣고 감상문 잘 썼다. 이보다 쉬울 수가 있을까
560,164,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이어서 매주 40분정도 동영상 + 감상문 50~125자 쓰기. 영상보는건 그냥 채플이었고 워크로드는 딱 적당했었던 것 같다.
561,165,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플은 채플일뿐~ 이번에는 노래를 들으면서 힐링할 수 있었어요!!
562,166,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,노래가 정말 좋은 수업. 진짜 힐링하고 가요ㅠㅠ
563,167,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥채플임. 학점 꽁으로 먹기좋음. 노래도 들을만하고 유리세공하는건 좀 볼만했다
564,168,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,달다 달아~~ 작년에 비하면 얼마나 꿀인지 모르겠다ㅠㅠ나 이제 채플때 자도 된다ㅠㅠㅠ 채플 때 핸폰해도 고나리 안 당한다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 최고의 강의입니다. 추천합니다.
565,169,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,말할 필요도 없다. 그냥 꽁 학점. 개꿀 학기. 유일하게 이 코로나 학기에서 이득을 본  과목.
566,170,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,주제 다양해서 재밌긴 한데 모르겠음... 강의하러 오시는 교수님 중이 사상 안 맞는 분도 많은듯
567,171,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,걍 채플임. 소감문 쓰는 게 귀찮았지만 중간중간에 나오는 찬송가들이 좋았음
568,172,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,걍 채플은 채플이라 얻는 것도 많이 없고 뭐 쓰면 될지 고민하는 시간 정도...
569,173,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,열심히 켜놓고 놀기만 하면 됩니다 ㅎㅎ 감상문도 50단어 정도만 쓰면 되고요
570,174,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플 열심히하세염ㅎㅎㅎ 그냥 열심히 들으면 됩니다
571,175,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플입니다 좋은 영상도 자주 올라오고 힐링타임입니다
572,176,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 그냥 채플임 동영상 퀄이 좋다! 싸강에서 가장 퀄이 좋았음
573,177,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,힐링 그 자체의 수업 소감문 귀찮지만 아침에 일어나서 가는것보단 나은듯
574,178,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,"찬양이 너무 좋다.   다만, 시간 내에   소감을 써야하는게 귀찮기는 함"
575,179,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,싸강채플이 1학기때 들은 모든 수업 중에 가장 퀄리티 높았던 수업이었습니다. 내 등록금 돌려줘........
576,180,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,사실 싸강이라 딱히 할 말은 없는데 노래도 다들 잘 부르시고 좋은 말씀 많이 해주셔서 괜찮았습니다. 부담 없어요!
577,181,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 부담없이 들을 수 있었고 출석 목적의 과제들도 어렵지 않았어요!
578,182,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 부담없이 들을 수 있는 수업이었습니다 강의 퀄리티도 좋고 노래도 좋았습니다!
579,183,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"노래도 좋고, 내용도 느끼는 바가 많아서 개인적으로는 힐링 시간이었습니다!"
580,184,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 노래가 너무 좋았어요!  출석과제도 별로 부담안되고 좋았습니다!
581,185,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 계속 싸강으로 했으면 싶을정도로 퀄리티가 넘 좋음아무때나 듣고 50자 금방 채우니까 너무 꿀인듯
582,186,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,준수한 영상 퀄리티에 깜짝 놀란 강의강사분들 말씀들 중에도 좋은 내용 역시 있어 나름대로 좋았다
583,187,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플은 그냥 채플 노래 가끔 좋고 강의도 가끔 흥미로운 주제 있음
584,188,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"굿!! 켜놓고 폰으로 드라마 보다가 잠깐 들리는 단어 몇개로 감상문 써서 내면 출석완료~ 비기독교인이라 채플이 귀에 안들어왔지만 찬송가는 듣기좋았어요~ 좀 웃겼던건 매 강의 주제가 코로나에 관련되어있었어요 ㅋㅋ무슨 나오는 사람들마다 코로나 사태,우리는..?! 이런 주제로 말을 하셨어요. 한 3번쯤 듣고 나서는 감상문 걍 지어서 써냈어요 어차피 내용겹치니까^^"
585,189,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,20학번 새내기인데 싸강해서 딱 하나 좋은 게 있었다면 매주 채플 들으러 아침에 헐레벌떡 뛰어갈 일이 없었다는 것.... 그냥 집에서 일어나서 아무 요일에나(꼭 정해진 시간에 들을 필요 없고 월요일까지였나?만 수강 완료하고 감상문 적으면 됐어요) 생각날 때 1.5배속으로 켜놨어요ㅋㅋㅋㅋ 밥 먹으면서 듣고.. 중간에 잠깐 20초 정도만 무슨 내용인지 들었다가 그걸로 50단어 써서 제출했던 기억이ㅎㅎㅎ 비기독교인이라 채플 거부감도 있었는데 나름 힐링도 되고 좋은 노래도 많이 들려주셨어요 부담 없도 교수님도 좋으신 것 같았습니다ㅎ 다만 수강 완료해도 기술적 오류..?때문에 88%완료라고 떠서 결석 처리 된 적이 한 번 있었는데 메일 드리니까 정정해주셨어요! 전 싸강 기준 만족도 100%입니당
586,190,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 내기준 너무 꿀이었음!! 시간 맞춰 감상문 50자?만 내면 됨
587,191,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,찬송가가 듣기 좋았다. 비기독교인이지만 마음의 평화를 얻는 느낌. 소감문 제출이 귀찮긴 하지만 50단어니까 뭐 출석 하는 것보다 아주 나을 듯
588,192,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무난무난. 기독교인은 아닌데 찬송가가 너무 좋았음!
589,193,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,비기독교인으로서 왜 듣는지도 모르겠고 짜증나는 과목이긴 했지만 그냥 수용하고 나면 무난~해짐 1.5배속으로 돌려놓고 대충 감상문만 부담 없이 쓰면 된다 찬송 부분은 그냥 달달한 음료수가 됨
590,194,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 진행도 깔끔하고 교수님도 좋으세요!! 영상 퀄리티도 싸강 중에 제일 좋았어요!
591,195,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,감상문만 제때 제출하면 무난히 패스할 수 있습니다. 50단어의 감상문이기에 큰 부담도 없었습니다.
592,196,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,20.0,20년 1학기,다들 이건 기독교도 아니라는데 다들 세계관 최강자다...난 이거 듣고 기독교 더 혐오하게 됐다 수고해라. 교수님이 끝나고 연세대 학생들을 위해 기도한다는데..극혐..ㅈㄴ 싫었다
593,197,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 매주 영상 보고 50자 소감문으로 출석. 그냥 무난.
594,198,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비기독교인인데 널널하게 잘 들었어요! 어차피 싸강이라 대충 소감문만 작성하면 됐던지라 ㅎㅎㅎ
595,199,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 틀어놓고 딴짓  좀 하다가 대충 감상문 적어서 내면 패스
596,0,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,"'아멘' 이라고만 썼더니 좀 더 성의있는 강의평을 써달래요. ^^오, 주여! 아멘!!!"
597,1,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,걍 2배속으로 켜놓고 마지막 5분만 듣고 창작하면 됩니다.미리 해놓으면 정말 편안함
598,2,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,분명 영상이라고 했는데 영강 같지 않은 영강. 비대면 꿀강.
599,3,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,비대면 채플은 무적. 더 이상의 설명은 필요없다
600,4,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,(비대면) 영상이랑 140자 이상 소감문으로 출석체크. 1부에서 노래 편하게 듣고 2부 영상 대충보고 주제 하나에 에피소드 하나 자작하면 140자 금방 넘김. 개꿀
601,5,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,코로나로 인한 꿀강소리 안 키고 틀어놔서 매주 온라인 출석하고나중에 중간 보면서 이야기 지어내면 됩니당
602,6,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,소감문이 귀찮긴한데 공백제외140자 금방써서 쉬워요 걍 틀어놓고 삘받는 부분에서 대충 끄적이면됨
603,7,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,비대면 학기 한정 힐링시간. 적당히 틀어두다가 귀에 들어오는 단어로 글 지어내면 끝!
604,8,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,찬양채플은 좋아서 힐링하고 갑니다 ~ 집중안될때나 잠올 때 들으면 꿀임. 말씀채플은 핵심 키워드만 뽑아서 소감문 후딱 쓰면됨. 밀리지 않고 그때그때하는거랑 강의끝까지 다보는게 중요함
605,9,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,21년 1학기,소감문 공백 제외 140자인 것만 확실히 알고 강의 내용에서 인상깊었던 부분 쓰면 출석처리됩니다!비대면이라 좋아요
606,10,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,1학점 챙겨갑니다비대면이라서 안 들어도 되고 좋아요
607,11,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,무슨 말이 더 필요한가? 싸강이다. 그냥 내용 대충 듣고 느낀 점 써내도록 하자.
608,12,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나라서 비대면으로 진행되서 좋았음. 출석과제도 간단하게 글 몇 자 적으면 끝
609,13,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 학기때 정말 힐링되는 시간이였습니다.
610,14,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,개꿀강의 역시 채플은 잘 째고 출석만 하면 돼서 좋아요
611,15,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인 채플은 채플. 그냥 듣고 강의평.소감만 남기면 된다. 되게 쉬운 작업이고 패스만 하면 되니까 놓치지 않고 꼬박꼬박하면 될것.
612,16,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나학기라서 크게 불편한점 없음 귀찮은거 빼고
613,17,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,음악도 듣고 영상의 질도 높아서 강의 듣기에 좋았습니다!
614,18,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나학기 채플은 최고다.........
615,19,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,19년 1학기,계단 쪽 좌석에 앉아서 편했습니다!최대한 늦게 수강신청 하는 게 뒷자리 들어가기에는 가장 좋은 방법인 거 같네요
616,20,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 감상문 뭐 쓰다보면 ㄱㅊ아짐.. 근데 싸강이라 넘 좋은듯 시간에 구애안받는게
617,21,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,뭐 평가 할게 뭐있나요 틀어놓고 자면되요ㅎㅎ감상문은 그냥 주제어 보고 자작하면되여
618,22,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,갓직히 온라인 채플 미만 잡할렐루야. 아멘.
619,23,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,오프라인으로 진행됐으면 소감문은 안 써도 됐었는데.. 여러분 소감문 기한 잘 지키세요
620,24,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플이니까..뭐... 교수님 좋으신거 같다
621,25,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라  매주 동영상 보고 짧게 소감문만 작성하면 패스!
622,26,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,"채플을 온라인으로 들어서 참 다행이다... 사실 여러모로 애매한 과목. 기독교인에게는 종교 색채가 옅다고 느껴지고, 비기독교인에게는 강하다고 느껴지는... 진짜 종교 얘기로 그냥 교훈 전달 느낌? 공연 채플있으면 그쪽으로 가시는게 더 나을 수도 있음. 1부는 찬양인데 필자는 기독교인이라 그런지 노래 듣고 하는게 좋았음."
623,27,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,강의질이 내가 듣던 싸강 중에 최상이었음 ㅋㅋㅋㅋㅋ 기독교 싫어하는데 이정도면 들을만한 채플이었던 것 같다
624,28,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"논란되는 내용도 없고 간단하게 너무 좋았음. 꽤 좋은 말씀도 많이 해주셨고, 종교 없는 사람이 듣기 괜찮음"
625,29,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 비대면일때 들어야합니다. 듣고 나면 가슴이 웅장해집니다
626,30,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나 비대면 학기의 구세주동영상 퀄도 좋고 귀찮은 부분은 없었다
627,31,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 비대면일때 해야한다고 본다. 나쁘지 않았음
628,32,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 싸강일때 미리미리 들어 채우는 것이 좋다고 생각함. 수업 자체는 좋았다.
629,33,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,그냥저냥 괜찮아요 영어로 써야돼서 좋았어요!!
630,34,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"코로나로 인해 온라인으로 수강했습니다. 화질, 음질 모두 좋아요.강연 시작 전 노래도 좋고, 여러 연사님들로부터 다양한 이야기 들을 수 있어서 유익했습니다!소감문도 분량 많지 않아요. 결석 횟수 넘기지 않도록 주의하세요~"
631,35,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,소감문 작성이 귀찮지만 퀄리티가 좋아서 들을만 했던 수업이다.
632,36,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,음.. 싸강때라 매주 글짜 수 채워서 적어야했던 거 빼고는 괜찮았음 신경 쓴게 보였달까 노래가 좋아서 귀는 맨날 호강했었음 하지만 그래도 송도에서 들었던 실강이 더 재밌었음 ㅠ
633,37,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래 좋더라감상문 첨엔 이게 뭐지 했는데 대충 중간에 한 2분 듣고 잘 쓰면 됨
634,38,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,출결 글자수만 채우면 내용 딱히 상관없는것 같음. 처음 노래 하는 부분은 그냥 틀어만 놓고 뒤에 강의 하실때 잠깐 듣고 써도 무리없음
635,39,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋아요좋아요 찬송가 부르시는 분 목소리 넘 좋고 듣고 있으면 기분 좋아져욥ㅋㅋㅋㅋㅋㅋㅋ 중간중간 여러 콘텐츠들도 힐링되었습니다 굿굿
636,40,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,완전 고퀄리티임 음질 화질 겁나 좋음 아침에 허겁지겁 뛰어가서 듣는 것보다 100배는 편함
637,41,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"아 진작에 이럴것이지 하 ㅡ.ㅡ 대면강의때는 항상 골치아파서 3결 세가면서 출석했는데, 전자출결하니깐 얼마나 좋아"
638,42,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 재밌더라... 걍 노래하는 거랑 강연? 동시에 2배속으로 듣고 아무말 적어서 내면 됨 근데 노래 듣는거 재밌더라
639,43,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나로 인해 비대면 수업 듣는 학생들에 대한 배려를 채플에서 느낄 줄은 상상도 못했습니다....
640,44,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋아요 굿굿 편하게 들었습니다 ㅎㅎ 집에서 편하게 들은 몇 안 되는 강의
641,45,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"감상평쓰는게 귀찮을 수 있으나, 지인 曰 아무소리나 적어서 내도 된다한다1학기 최고 꿀"
642,46,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무교인데 어느새 채플이 제일 재밌다고 느낌 ㅋㅋㅋ 노래 불러주시는거 좋음
643,47,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나 시국에서 가장 편하게 들을 수 있는 수업             굳
644,48,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강일 때 호다닥 듣고 끝내는 게 최고일 듯. 적당히 흘려 들으면 신자 아니어도 들을 만해요.
645,49,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인 강의라 좋았다... 기독교 얘기만 주구장창 하는 것이 아니라서 그냥 자기계발 얘기다 생각하고 들으면 들을만 함 사실 안 들어도 되어서 좋았다 죄송합니다...ㅋㅋ
